0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5880046718292817,0.681767751600519,0.6479420780336334,0.7541768649967948,0.6630548245247486,0.6933856151876512,0.6788594787575795,0.6262492501705653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6975408987924102,0.0,0.7222977579471727,0.6618221716719661,0.7388324291824194,0.7281558990927519,0.7871151205754522,0.6566533995616244,0.7376210780710339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7034456621979502,0.6026029104421341,0.0,0.6675378063001077,0.7532902619603166,0.5957974465360923,0.655026055323142,0.6254872809942886,0.6931460582252347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8639627875777388,0.8231626796331172,0.6423289592682966,0.8708266400730164,0.6192345147673202,0.8297575573912113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5178279745687284,0.8087463907210881,0.42033553556760167,0.42388640901693314,0.7443514825176724,0.38939617519312575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5907820349537289,0.84162157277744,0.7801778601011908,0.8617094780420442,0.5079502293283431,0.8957413096609659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7237393397175901,0.7148534044280856,0.7799880141332659,0.0,0.7234230480967554,0.5882313797265963,0.6785577695148294,0.7197708684823731,0.7243851323336477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6897034266749632,0.0,0.7844966414550311,0.4865286408921036,0.6660166086355839,0.5075235266223118,0.6429100335935011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4344430761112628,0.0,0.5490986050513454,0.2677793505843752,0.6694466938333199,0.4215224697771628,0.2001456708257684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.38747864138680055,0.0,0.0,0.6215089825112745,0.41274968536873025,0.4540724570825467,0.5917386390322025,0.7850418166404908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3728976759792815,0.0,0.0,0.0,0.8539408439874088,0.15601057078766895,0.4240947991139316,0.7738734923519249,0.4583139336371112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4134283839179426,0.0,0.0,0.6897090325365545,0.6217795211299477,0.8400129820465378,0.47084703431749764,0.6770191163421945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6305809217765364,0.0,0.0,0.0,0.8104671122825928,0.8468220093546447,0.7875744279463307,0.47241437883963494,0.8764535232464059
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6348090902611845,0.0,0.43309111699118585,0.4325812788716584,0.31386675293530786,0.1091086439791979,0.25815920371102036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3364996708561776,0.0,0.0,0.6375398369866934,0.34285363569631067,0.2113555029486688,0.2577376634426422,0.11096101934768046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8918537080495831,0.0,0.0,0.0,0.7344976419246445,0.42194327536663334,0.7821450414587399,0.24278235612612284,0.48846601462776623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6746315810580082,0.548682264972818,0.5162359740193126,0.546641875387344,0.0,0.5463771432273506,0.5473008669169656,0.5051288088558954,0.5420473300448384
